VTX,IDX,POSITION.x,POSITION.y,POSITION.z,POSITION.w,TEXCOORD0.x,TEXCOORD0.y,NORMAL.x,NORMAL.y,NORMAL.z,NORMAL.w,TANGENT.x,TANGENT.y,TANGENT.z,TANGENT.w,COLOR.x,COLOR.y,COLOR.z,COLOR.w,TEXCOORD1.x,TEXCOORD1.y,INSTANCE_TRANSFORM0.x,INSTANCE_TRANSFORM0.y,INSTANCE_TRANSFORM0.z,INSTANCE_TRANSFORM0.w,INSTANCE_TRANSFORM1.x,INSTANCE_TRANSFORM1.y,INSTANCE_TRANSFORM1.z,INSTANCE_TRANSFORM1.w,INSTANCE_TRANSFORM2.x,INSTANCE_TRANSFORM2.y,INSTANCE_TRANSFORM2.z,INSTANCE_TRANSFORM2.w,INSTANCE_LOD_PARAMS.x,INSTANCE_LOD_PARAMS.y,INSTANCE_LOD_PARAMS.z,INSTANCE_LOD_PARAMS.w,INSTANCE_TRANSFORM_PREV0.x,INSTANCE_TRANSFORM_PREV0.y,INSTANCE_TRANSFORM_PREV0.z,INSTANCE_TRANSFORM_PREV0.w,INSTANCE_TRANSFORM_PREV1.x,INSTANCE_TRANSFORM_PREV1.y,INSTANCE_TRANSFORM_PREV1.z,INSTANCE_TRANSFORM_PREV1.w,INSTANCE_TRANSFORM_PREV2.x,INSTANCE_TRANSFORM_PREV2.y,INSTANCE_TRANSFORM_PREV2.z,INSTANCE_TRANSFORM_PREV2.w
2434,419,0.51122,0.42983,1.00,1.00,1.19434,0.39258,0.48876,0.99022,0.40567,0.33333,0.84946,0.15934,0.60704,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2435,418,0.50971,0.43134,1.00,1.00,1.18359,0.39575,0.48876,0.99022,0.40567,0.33333,0.93353,0.30596,0.65591,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2436,418,0.50971,0.43134,1.00,1.00,1.18359,0.39575,0.48876,0.99022,0.40567,0.33333,0.93353,0.30596,0.65591,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2437,416,0.50971,0.41894,0.91278,1.00,1.07813,0.03397,0.44868,0.96676,0.32845,0.33333,0.95015,0.63539,0.66862,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2438,417,0.5185,0.42068,0.91278,1.00,1.16504,0.00958,0.44868,0.96676,0.32845,0.33333,0.95992,0.40176,0.66862,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2439,415,0.53629,0.40182,0.83763,1.00,1.19238,-0.3894,0.44575,0.93451,0.25904,0.33333,0.95503,0.63832,0.65005,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2440,417,0.5185,0.42068,0.91278,1.00,1.16504,0.00958,0.44868,0.96676,0.32845,0.33333,0.95992,0.40176,0.66862,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2441,416,0.50971,0.41894,0.91278,1.00,1.07813,0.03397,0.44868,0.96676,0.32845,0.33333,0.95015,0.63539,0.66862,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2442,416,0.50971,0.41894,0.91278,1.00,1.07813,0.03397,0.44868,0.96676,0.32845,0.33333,0.95015,0.63539,0.66862,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2443,414,0.50971,0.39863,0.83763,1.00,0.97119,-0.3269,0.44575,0.93451,0.25904,0.33333,0.96285,0.62854,0.63539,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2444,415,0.53629,0.40182,0.83763,1.00,1.19238,-0.3894,0.44575,0.93451,0.25904,0.33333,0.95503,0.63832,0.65005,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2445,413,0.56246,0.377,0.76826,1.00,1.26953,-0.80225,0.45455,0.89541,0.19648,0.33333,0.96285,0.64027,0.62366,0.00,1.00,0.1098,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2446,415,0.53629,0.40182,0.83763,1.00,1.19238,-0.3894,0.44575,0.93451,0.25904,0.33333,0.95503,0.63832,0.65005,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2447,414,0.50971,0.39863,0.83763,1.00,0.97119,-0.3269,0.44575,0.93451,0.25904,0.33333,0.96285,0.62854,0.63539,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2448,414,0.50971,0.39863,0.83763,1.00,0.97119,-0.3269,0.44575,0.93451,0.25904,0.33333,0.96285,0.62854,0.63539,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2449,412,0.50971,0.37089,0.76826,1.00,0.86621,-0.68848,0.45455,0.89541,0.19648,0.33333,0.96481,0.64125,0.61486,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2450,413,0.56246,0.377,0.76826,1.00,1.26953,-0.80225,0.45455,0.89541,0.19648,0.33333,0.96285,0.64027,0.62366,0.00,1.00,0.1098,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2451,411,0.593,0.34545,0.7064,1.00,1.39355,-1.22852,0.46432,0.84262,0.13783,0.33333,0.96383,0.65396,0.60508,0.00,1.00,0.07059,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2452,413,0.56246,0.377,0.76826,1.00,1.26953,-0.80225,0.45455,0.89541,0.19648,0.33333,0.96285,0.64027,0.62366,0.00,1.00,0.1098,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2453,412,0.50971,0.37089,0.76826,1.00,0.86621,-0.68848,0.45455,0.89541,0.19648,0.33333,0.96481,0.64125,0.61486,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2454,412,0.50971,0.37089,0.76826,1.00,0.86621,-0.68848,0.45455,0.89541,0.19648,0.33333,0.96481,0.64125,0.61486,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2455,410,0.50971,0.3364,0.7064,1.00,0.76025,-1.0498,0.46432,0.84262,0.13783,0.33333,0.96481,0.65396,0.59922,0.00,1.00,0.08235,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2456,411,0.593,0.34545,0.7064,1.00,1.39355,-1.22852,0.46432,0.84262,0.13783,0.33333,0.96383,0.65396,0.60508,0.00,1.00,0.07059,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2457,409,0.62907,0.30648,0.65357,1.00,1.56055,-1.66699,0.47507,0.78299,0.08895,0.33333,0.96383,0.66276,0.58749,0.00,1.00,0.03922,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2458,411,0.593,0.34545,0.7064,1.00,1.39355,-1.22852,0.46432,0.84262,0.13783,0.33333,0.96383,0.65396,0.60508,0.00,1.00,0.07059,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2459,410,0.50971,0.3364,0.7064,1.00,0.76025,-1.0498,0.46432,0.84262,0.13783,0.33333,0.96481,0.65396,0.59922,0.00,1.00,0.08235,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2460,410,0.50971,0.3364,0.7064,1.00,0.76025,-1.0498,0.46432,0.84262,0.13783,0.33333,0.96481,0.65396,0.59922,0.00,1.00,0.08235,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2461,408,0.50971,0.29603,0.65357,1.00,0.6543,-1.41113,0.47507,0.78299,0.08895,0.33333,0.96579,0.65982,0.58162,0.00,1.00,0.05882,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2462,409,0.62907,0.30648,0.65357,1.00,1.56055,-1.66699,0.47507,0.78299,0.08895,0.33333,0.96383,0.66276,0.58749,0.00,1.00,0.03922,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2463,407,0.66967,0.26261,0.61106,1.00,1.7627,-2.11523,0.48387,0.71554,0.04888,0.33333,0.96383,0.67058,0.56891,0.00,1.00,0.05882,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2464,409,0.62907,0.30648,0.65357,1.00,1.56055,-1.66699,0.47507,0.78299,0.08895,0.33333,0.96383,0.66276,0.58749,0.00,1.00,0.03922,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2465,408,0.50971,0.29603,0.65357,1.00,0.6543,-1.41113,0.47507,0.78299,0.08895,0.33333,0.96579,0.65982,0.58162,0.00,1.00,0.05882,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2466,408,0.50971,0.29603,0.65357,1.00,0.6543,-1.41113,0.47507,0.78299,0.08895,0.33333,0.96579,0.65982,0.58162,0.00,1.00,0.05882,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2467,406,0.50971,0.25075,0.61106,1.00,0.54834,-1.77246,0.48387,0.71554,0.04888,0.33333,0.96676,0.66569,0.56207,0.00,1.00,0.01569,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2468,407,0.66967,0.26261,0.61106,1.00,1.7627,-2.11523,0.48387,0.71554,0.04888,0.33333,0.96383,0.67058,0.56891,0.00,1.00,0.05882,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2469,405,0.72016,0.2134,0.57993,1.00,1.99121,-2.57031,0.49267,0.64027,0.01955,0.33333,0.96285,0.68035,0.54839,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2470,407,0.66967,0.26261,0.61106,1.00,1.7627,-2.11523,0.48387,0.71554,0.04888,0.33333,0.96383,0.67058,0.56891,0.00,1.00,0.05882,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2471,406,0.50971,0.25075,0.61106,1.00,0.54834,-1.77246,0.48387,0.71554,0.04888,0.33333,0.96676,0.66569,0.56207,0.00,1.00,0.01569,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2472,406,0.50971,0.25075,0.61106,1.00,0.54834,-1.77246,0.48387,0.71554,0.04888,0.33333,0.96676,0.66569,0.56207,0.00,1.00,0.01569,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2473,404,0.50971,0.20169,0.57993,1.00,0.44336,-2.13477,0.49267,0.64027,0.01955,0.33333,0.9697,0.66569,0.53959,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2474,405,0.72016,0.2134,0.57993,1.00,1.99121,-2.57031,0.49267,0.64027,0.01955,0.33333,0.96285,0.68035,0.54839,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2475,403,0.7805,0.15396,0.56094,1.00,2.23828,-3.03125,0.49756,0.56989,0.00489,0.33333,0.97067,0.66373,0.52493,0.00,1.00,0.06275,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2476,405,0.72016,0.2134,0.57993,1.00,1.99121,-2.57031,0.49267,0.64027,0.01955,0.33333,0.96285,0.68035,0.54839,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2477,404,0.50971,0.20169,0.57993,1.00,0.44336,-2.13477,0.49267,0.64027,0.01955,0.33333,0.9697,0.66569,0.53959,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2478,404,0.50971,0.20169,0.57993,1.00,0.44336,-2.13477,0.49267,0.64027,0.01955,0.33333,0.9697,0.66569,0.53959,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2479,400,0.50971,0.15006,0.56094,1.00,0.33911,-2.49609,0.49756,0.56989,0.00489,0.33333,0.97752,0.64418,0.51711,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2480,403,0.7805,0.15396,0.56094,1.00,2.23828,-3.03125,0.49756,0.56989,0.00489,0.33333,0.97067,0.66373,0.52493,0.00,1.00,0.06275,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2481,402,0.83853,0.09963,0.5546,1.00,2.51563,-3.50,0.49951,0.53763,0.00098,0.33333,0.97752,0.64516,0.51026,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2482,403,0.7805,0.15396,0.56094,1.00,2.23828,-3.03125,0.49756,0.56989,0.00489,0.33333,0.97067,0.66373,0.52493,0.00,1.00,0.06275,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2483,400,0.50971,0.15006,0.56094,1.00,0.33911,-2.49609,0.49756,0.56989,0.00489,0.33333,0.97752,0.64418,0.51711,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2484,400,0.50971,0.15006,0.56094,1.00,0.33911,-2.49609,0.49756,0.56989,0.00489,0.33333,0.97752,0.64418,0.51711,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2485,401,0.50971,0.09712,0.55456,1.00,0.23584,-2.85742,0.49951,0.53763,0.00098,0.33333,0.97947,0.6393,0.51026,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2486,402,0.83853,0.09963,0.5546,1.00,2.51563,-3.50,0.49951,0.53763,0.00098,0.33333,0.97752,0.64516,0.51026,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2487,398,0.46403,0.43134,1.00,1.00,1.50586,0.42749,0.28543,0.94233,0.4086,0.33333,0.89638,0.7654,0.35093,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2488,399,0.4625,0.42983,1.00,1.00,1.49414,0.42432,0.28543,0.94233,0.4086,0.33333,0.85435,0.83284,0.38416,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2489,397,0.45495,0.41529,0.91278,1.00,1.5293,0.04163,0.39198,0.96383,0.348,0.33333,0.913,0.73314,0.34213,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
2490,397,0.45495,0.41529,0.91278,1.00,1.5293,0.04163,0.39198,0.96383,0.348,0.33333,0.913,0.73314,0.34213,0.00,1.00,0.12549,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
